tweet_id|created_at|author_id|author_username|author_geo|conversation_id|referenced_id|reference_type|pub_rt_cnt|pub_like_cnt|pub_rep_cnt|pub_qt_cnt|depth
1529223857369927680|2022-05-24T22:12:33.000Z|968650362|SenTomCotton||1529223857369927680|||141|1270|3829|413|0
1529113385077731328|2022-05-24T14:53:35.000Z|968650362|SenTomCotton||1529113385077731328|||41|206|98|15|0
1529567962583154688|2022-05-25T20:59:54.000Z|1048784496|SenKevinCramer||1529567960678993920|1529567960678993920|replied_to|1|4|3|1|
1529567960678993920|2022-05-25T20:59:54.000Z|1048784496|SenKevinCramer||1529567960678993920|||1|3|7|1|0
1529545336607457281|2022-05-25T19:30:00.000Z|1048784496|SenKevinCramer||1529545336607457281|||2|3|11|1|0
1529515163954597893|2022-05-25T17:30:06.000Z|1048784496|SenKevinCramer||1529515163954597893|||2|1|8|1|0
1529452214980333570|2022-05-25T13:19:58.000Z|1048784496|SenKevinCramer||1529452214980333570|||1|12|34|2|0
1529477594479005696|2022-05-25T15:00:49.000Z|600463589|MikeCrapo|Idaho & Washington, D.C.|1529477594479005696|||6|8|65|3|0
1529118070001872896|2022-05-24T15:12:12.000Z|600463589|MikeCrapo|Idaho & Washington, D.C.|1529118070001872896|||4|8|46|3|0
1529649884453822464|2022-05-26T02:25:26.000Z|1074480192|SenTedCruz|Houston, Texas|1529649884453822464|||752|5571|7928|297|0
1529635429078683654|2022-05-26T01:28:00.000Z|1074480192|SenTedCruz|Houston, Texas|1529635429078683654|||439|3425|5820|365|0
1529599505317912577|2022-05-25T23:05:15.000Z|1074480192|SenTedCruz|Houston, Texas|1529599505317912577|1529592278423052288|retweeted|469|0|0|0|0
1529554575971205125|2022-05-25T20:06:43.000Z|1074480192|SenTedCruz|Houston, Texas|1529554575971205125|1529503029027819523|retweeted|50|0|0|0|0
1529231139839279105|2022-05-24T22:41:30.000Z|1074480192|SenTedCruz|Houston, Texas|1529231135275995136|1529231138438672385|replied_to|176|2415|4066|262|
1529608568005066753|2022-05-25T23:41:16.000Z|11651202|SteveDaines|Bozeman, MT|1529608568005066753|||76|1414|148|9|0
1529558266883330051|2022-05-25T20:21:23.000Z|11651202|SteveDaines|Bozeman, MT|1529558266883330051|||7|29|62|0|0
1529448064771039232|2022-05-25T13:03:29.000Z|11651202|SteveDaines|Bozeman, MT|1529448064771039232|||4|21|60|0|0
1529236338033172480|2022-05-24T23:02:09.000Z|11651202|SteveDaines|Bozeman, MT|1529236338033172480|||30|222|689|46|0
1529123456830386177|2022-05-24T15:33:36.000Z|11651202|SteveDaines|Bozeman, MT|1529123456830386177|||36|159|107|2|0
1529634555354832896|2022-05-26T01:24:31.000Z|1058520120|SenDuckworth||1529634555354832896|||246|1123|81|17|0
1529591611616858113|2022-05-25T22:33:53.000Z|1058520120|SenDuckworth||1529591608299094017|1529591610211766273|replied_to|24|204|5|0|
1529591610211766273|2022-05-25T22:33:52.000Z|1058520120|SenDuckworth||1529591608299094017|1529591608299094017|replied_to|23|165|4|0|
1529591608299094017|2022-05-25T22:33:52.000Z|1058520120|SenDuckworth||1529591608299094017|||109|496|15|1|0
1529563840874172417|2022-05-25T20:43:32.000Z|1058520120|SenDuckworth||1529563840874172417|||137|678|31|9|0
1529605404434608129|2022-05-25T23:28:41.000Z|247334603|SenatorDurbin||1529605401074876416|1529605402954018816|replied_to|22|81|9|1|
1529605402954018816|2022-05-25T23:28:41.000Z|247334603|SenatorDurbin||1529605401074876416|1529605401074876416|replied_to|27|112|6|1|
1529605401074876416|2022-05-25T23:28:40.000Z|247334603|SenatorDurbin||1529605401074876416|1529567016734150657|quoted|42|131|27|1|0
1529575642953568259|2022-05-25T21:30:26.000Z|247334603|SenatorDurbin||1529575642953568259|||401|1597|597|182|0
1529556337323036672|2022-05-25T20:13:43.000Z|247334603|SenatorDurbin||1529556337323036672|1529556220591448065|quoted|30|98|24|3|0
1529603658077413376|2022-05-25T23:21:45.000Z|2856787757|SenJoniErnst|Iowa|1529603658077413376|||9|78|117|2|0
1529579663265304576|2022-05-25T21:46:24.000Z|2856787757|SenJoniErnst|Iowa|1529579663265304576|||8|43|77|0|0
1529560738901430272|2022-05-25T20:31:12.000Z|2856787757|SenJoniErnst|Iowa|1529560738901430272|||3|4|58|0|0
1529542658640723968|2022-05-25T19:19:22.000Z|2856787757|SenJoniErnst|Iowa|1529542658640723968|||221|391|184|37|0
1529515201095139328|2022-05-25T17:30:15.000Z|2856787757|SenJoniErnst|Iowa|1529515201095139328|||3|27|55|0|0
1529513122297483264|2022-05-25T17:21:59.000Z|476256944|SenFeinstein|California|1529513122297483264|||34|178|94|7|0
1529480693948063752|2022-05-25T15:13:08.000Z|476256944|SenFeinstein|California|1529480693948063752|1529463969722900481|retweeted|10972|0|0|0|0
1529475031662743557|2022-05-25T14:50:38.000Z|476256944|SenFeinstein|California|1529475028999454722|1529475030505164802|replied_to|62|266|54|4|
1529475030505164802|2022-05-25T14:50:38.000Z|476256944|SenFeinstein|California|1529475028999454722|1529475028999454722|replied_to|28|172|22|2|
1529475028999454722|2022-05-25T14:50:37.000Z|476256944|SenFeinstein|California|1529475028999454722|||112|573|104|8|0
1529597492689522689|2022-05-25T22:57:15.000Z|1071402577|SenatorFischer||1529597492689522689|||6|46|265|10|0
1529165758239997953|2022-05-24T18:21:41.000Z|1071402577|SenatorFischer||1529165758239997953|1529152991370039298|retweeted|18|0|0|0|0
1529152949661929473|2022-05-24T17:30:48.000Z|1071402577|SenatorFischer||1529152949661929473|1529088378637012995|retweeted|44|0|0|0|0
1529204504809414656|2022-05-24T20:55:39.000Z|72198806|SenGillibrand|New York|1529204504809414656|1529200166175227904|quoted|54|313|67|7|0
1529588447853305856|2022-05-25T22:21:19.000Z|432895323|LindseyGrahamSC|South Carolina|1529588447853305856|||79|448|432|31|0
1529542273167413248|2022-05-25T19:17:50.000Z|432895323|LindseyGrahamSC|South Carolina|1529542273167413248|||22|101|177|8|0
1529526061310136320|2022-05-25T18:13:24.000Z|432895323|LindseyGrahamSC|South Carolina|1529526061310136320|||27|154|264|9|0
1529447041025335298|2022-05-25T12:59:24.000Z|432895323|LindseyGrahamSC|South Carolina|1529446556650377216|1529446783209943047|replied_to|22|208|203|14|
1529446783209943047|2022-05-25T12:58:23.000Z|432895323|LindseyGrahamSC|South Carolina|1529446556650377216|1529446556650377216|replied_to|43|329|189|10|
1529616852158140416|2022-05-26T00:14:11.000Z|10615232|ChuckGrassley|Iowa|1529616852158140416|||47|335|195|12|0
1529573221028200448|2022-05-25T21:20:48.000Z|10615232|ChuckGrassley|Iowa|1529573221028200448|||13|162|138|11|0
1529510474307493889|2022-05-25T17:11:28.000Z|10615232|ChuckGrassley|Iowa|1529510474307493889|||39|157|262|16|0
1529215366999773184|2022-05-24T21:38:49.000Z|10615232|ChuckGrassley|Iowa|1529215366999773184|||325|2381|1458|147|0
1529213470897491969|2022-05-24T21:31:17.000Z|10615232|ChuckGrassley|Iowa|1529213470897491969|||84|746|1063|180|0
1529625362761584640|2022-05-26T00:48:00.000Z|1346873610875654147|SenatorHagerty|Nashville, TN|1529625362761584640|||25|89|55|1|0
1529600700459716608|2022-05-25T23:10:00.000Z|1346873610875654147|SenatorHagerty|Nashville, TN|1529600700459716608|||4|13|27|0|0
1529574276247998466|2022-05-25T21:25:00.000Z|1346873610875654147|SenatorHagerty|Nashville, TN|1529574276247998466|1529088378637012995|quoted|10|50|34|1|0
1529557542346674178|2022-05-25T20:18:30.000Z|1346873610875654147|SenatorHagerty|Nashville, TN|1529557542346674178|||4|26|29|1|0
1529550368576663552|2022-05-25T19:50:00.000Z|1346873610875654147|SenatorHagerty|Nashville, TN|1529550368576663552|||33|116|34|5|0
1529525894951346180|2022-05-25T18:12:45.000Z|946549322|SenatorHassan||1529525894951346180|||88|347|74|8|0
1529217126271275012|2022-05-24T21:45:49.000Z|946549322|SenatorHassan||1529217126271275012|||23|74|18|6|0
1529100377504849920|2022-05-24T14:01:53.000Z|946549322|SenatorHassan||1529100377504849920|||16|49|33|1|0
1529143309712642049|2022-05-24T16:52:29.000Z|2352629311|HawleyMO|Missouri, USA|1529137617576636416|1529143308290760705|replied_to|350|2112|327|24|
1529143308290760705|2022-05-24T16:52:29.000Z|2352629311|HawleyMO|Missouri, USA|1529137617576636416|1529137617576636416|replied_to|222|1164|118|21|
1529137617576636416|2022-05-24T16:29:52.000Z|2352629311|HawleyMO|Missouri, USA|1529137617576636416|||386|2019|513|72|0
1529095289218506753|2022-05-24T13:41:40.000Z|2352629311|HawleyMO|Missouri, USA|1529095289218506753|1528989272031772672|quoted|304|802|214|14|0
1529507595286880256|2022-05-25T17:00:02.000Z|1099199839|MartinHeinrich||1529507595286880256|||17|74|32|5|0
1529479032974213121|2022-05-25T15:06:32.000Z|1099199839|MartinHeinrich||1529479032974213121|||43|238|65|8|0
1529467761692401664|2022-05-25T14:21:45.000Z|1099199839|MartinHeinrich||1529467761692401664|||68|457|87|22|0
1529450964154998784|2022-05-25T13:15:00.000Z|1099199839|MartinHeinrich||1529450964154998784|||20|64|9|2|0
1529250903680724994|2022-05-25T00:00:02.000Z|1099199839|MartinHeinrich||1529250903680724994|||5|44|5|0|0
1529612406212726784|2022-05-25T23:56:31.000Z|1318728336923787264|SenatorHick|Colorado|1529612406212726784|1529461914023100417|quoted|0|11|3|0|0
1529543820412481541|2022-05-25T19:23:58.000Z|1318728336923787264|SenatorHick|Colorado|1529543820412481541|||10|75|17|0|0
1529510813274365953|2022-05-25T17:12:49.000Z|1318728336923787264|SenatorHick|Colorado|1529510813274365953|||9|53|8|2|0
1529473130753925121|2022-05-25T14:43:05.000Z|1318728336923787264|SenatorHick|Colorado|1529473130753925121|||53|349|91|6|0
1529216452653375490|2022-05-24T21:43:08.000Z|1318728336923787264|SenatorHick|Colorado|1529216452653375490|1529207588948172803|quoted|13|71|40|5|0
1529492188920430592|2022-05-25T15:58:49.000Z|92186819|maziehirono|Hawaii|1529492188920430592|||258|1879|402|64|0
1529221486267236353|2022-05-24T22:03:08.000Z|92186819|maziehirono|Hawaii|1529221486267236353|||80|504|92|14|0
1529191346610880513|2022-05-24T20:03:22.000Z|92186819|maziehirono|Hawaii|1529191346610880513|||9|49|6|0|0
1529138632765935617|2022-05-24T16:33:54.000Z|92186819|maziehirono|Hawaii|1529138632765935617|||13|78|2|0|0
1529293819149156353|2022-05-25T02:50:34.000Z|382791093|SenJohnHoeven|North Dakota|1529293819149156353|||5|27|171|28|0
1529545362582683650|2022-05-25T19:30:06.000Z|983348251972816896|SenHydeSmith|Brookhaven, MS|1529545362582683650|||5|20|75|1|0
1529542776618205184|2022-05-25T19:19:50.000Z|983348251972816896|SenHydeSmith|Brookhaven, MS|1529542776618205184|||2|14|51|3|0
1529468825162469376|2022-05-25T14:25:58.000Z|983348251972816896|SenHydeSmith|Brookhaven, MS|1529468825162469376|||2|5|19|0|0
1529454519913947137|2022-05-25T13:29:08.000Z|983348251972816896|SenHydeSmith|Brookhaven, MS|1529454519913947137|||2|8|28|0|0
1529152650205437954|2022-05-24T17:29:36.000Z|983348251972816896|SenHydeSmith|Brookhaven, MS|1529152650205437954|1528931290023591948|quoted|2|1|13|0|0
1529562322573971456|2022-05-25T20:37:30.000Z|7270292|JimInhofe|Oklahoma|1529562322573971456|||6|34|48|0|0
1529487395875332098|2022-05-25T15:39:46.000Z|7270292|JimInhofe|Oklahoma|1529487395875332098|1529185919630290946|quoted|36|68|17|3|0
1529471337374355456|2022-05-25T14:35:57.000Z|7270292|JimInhofe|Oklahoma|1529471337374355456|1529167687443701761|quoted|3|13|20|2|0
1529249189149933569|2022-05-24T23:53:13.000Z|7270292|JimInhofe|Oklahoma|1529249189149933569|||17|106|682|55|0
1529643030474522626|2022-05-26T01:58:12.000Z|233737858|SenRonJohnson|Oshkosh, WI|1529643030474522626|1529642761800105984|retweeted|99|0|0|0|0
1529616217018929152|2022-05-26T00:11:39.000Z|233737858|SenRonJohnson|Oshkosh, WI|1529616217018929152|1529553806194794496|quoted|1072|3104|1108|118|0
1529572720438034434|2022-05-25T21:18:49.000Z|233737858|SenRonJohnson|Oshkosh, WI|1529572720438034434|||202|527|471|38|0
1529520803125112834|2022-05-25T17:52:31.000Z|233737858|SenRonJohnson|Oshkosh, WI|1529520803125112834|||62|415|449|37|0
1529229556724699136|2022-05-24T22:35:12.000Z|233737858|SenRonJohnson|Oshkosh, WI|1529229556724699136|||120|670|4923|532|0
1529556886487552000|2022-05-25T20:15:54.000Z|172858784|timkaine|Richmond, VA|1529556886487552000|||63|176|42|4|0
1529456220926377985|2022-05-25T13:35:53.000Z|172858784|timkaine|Richmond, VA|1529456220926377985|||146|918|142|16|0
1529424875621859328|2022-05-25T11:31:20.000Z|172858784|timkaine|Richmond, VA|1529424875621859328|||305|1529|115|20|0
1529212586021031937|2022-05-24T21:27:46.000Z|172858784|timkaine|Richmond, VA|1529212586021031937|1529200166175227904|quoted|108|607|72|4|0
1529232545568677888|2022-05-24T22:47:05.000Z|1324926274888888320|SenMarkKelly|Arizona, USA|1529232541412052992|1529232544410894338|replied_to|126|745|77|5|
1529232544410894338|2022-05-24T22:47:05.000Z|1324926274888888320|SenMarkKelly|Arizona, USA|1529232541412052992|1529232542607585283|replied_to|142|794|38|6|
1529232542607585283|2022-05-24T22:47:04.000Z|1324926274888888320|SenMarkKelly|Arizona, USA|1529232541412052992|1529232541412052992|replied_to|98|548|20|5|
1529232541412052992|2022-05-24T22:47:04.000Z|1324926274888888320|SenMarkKelly|Arizona, USA|1529232541412052992|||265|1904|101|9|0
1529186437270278153|2022-05-24T19:43:52.000Z|1324926274888888320|SenMarkKelly|Arizona, USA|1529186437270278153|||93|539|30|3|0
1529469741223579650|2022-05-25T14:29:37.000Z|816683274076614656|SenJohnKennedy|Louisiana|1529469741223579650|||59|352|52|5|0
1529185881378410496|2022-05-24T19:41:39.000Z|816683274076614656|SenJohnKennedy|Louisiana|1529185881378410496|||382|1269|255|23|0
1529155481909993472|2022-05-24T17:40:51.000Z|816683274076614656|SenJohnKennedy|Louisiana|1529155481909993472|||26|139|28|1|0
1529127693299593216|2022-05-24T15:50:26.000Z|816683274076614656|SenJohnKennedy|Louisiana|1529127693299593216|||650|1950|403|44|0
1529224936128126982|2022-05-24T22:16:51.000Z|1068481578|SenAngusKing||1529224936128126982|||43|296|77|5|0
1529128171005779969|2022-05-24T15:52:20.000Z|1068481578|SenAngusKing||1529128171005779969|||13|79|10|0|0
1529480666504642560|2022-05-25T15:13:01.000Z|22044727|SenAmyKlobuchar||1529480666504642560|||14|47|23|3|0
1529658455870545921|2022-05-26T02:59:30.000Z|225921757|SenatorLankford|Oklahoma and Washington, DC|1529658448094412801|1529658454553640961|replied_to|6|22|20|1|
1529658454553640961|2022-05-26T02:59:29.000Z|225921757|SenatorLankford|Oklahoma and Washington, DC|1529658448094412801|1529658453492387840|replied_to|9|25|13|2|
1529658453492387840|2022-05-26T02:59:29.000Z|225921757|SenatorLankford|Oklahoma and Washington, DC|1529658448094412801|1529658452196347904|replied_to|2|7|3|1|
1529658452196347904|2022-05-26T02:59:29.000Z|225921757|SenatorLankford|Oklahoma and Washington, DC|1529658448094412801|1529658451097530368|replied_to|3|8|4|0|
1529658451097530368|2022-05-26T02:59:29.000Z|225921757|SenatorLankford|Oklahoma and Washington, DC|1529658448094412801|1529658449935618048|replied_to|2|15|8|0|
1529587775929991170|2022-05-25T22:18:38.000Z|242836537|SenatorLeahy|Washington, DC|1529587775929991170|||8|16|3|1|0
1529565643577630720|2022-05-25T20:50:42.000Z|242836537|SenatorLeahy|Washington, DC|1529565643577630720|1528856295188463616|quoted|9|29|2|0|0
1529542508274909191|2022-05-25T19:18:46.000Z|242836537|SenatorLeahy|Washington, DC|1529542508274909191|||9|11|2|1|0
1529536093946789888|2022-05-25T18:53:16.000Z|242836537|SenatorLeahy|Washington, DC|1529536093946789888|||11|15|5|0|0
1529524270002585601|2022-05-25T18:06:17.000Z|242836537|SenatorLeahy|Washington, DC|1529524270002585601|1529522799546597377|quoted|7|8|2|0|0
1529217802699264000|2022-05-24T21:48:30.000Z|88784440|SenMikeLee|Utah|1529217802699264000|||102|1216|3279|215|0
1529558541832445954|2022-05-25T20:22:28.000Z|19318314|SenatorLujan||1529558541832445954|1529550615428341761|retweeted|10|0|0|0|0
1529540655919288320|2022-05-25T19:11:24.000Z|19318314|SenatorLujan||1529540655919288320|1267534333067382784|quoted|9|24|5|0|0
1529528473055858690|2022-05-25T18:22:59.000Z|19318314|SenatorLujan||1529528473055858690|||5|29|1|0|0
1529513811216056321|2022-05-25T17:24:44.000Z|19318314|SenatorLujan||1529513811216056321|||56|233|32|3|0
1529504847313215488|2022-05-25T16:49:07.000Z|19318314|SenatorLujan||1529504847313215488|1529246789290934272|retweeted|323919|0|0|0|0
1529447230163369990|2022-05-25T13:00:10.000Z|22831059|SenLummis|Wyoming and Washington D.C.|1529447230163369990|||9|177|296|17|0
1529155362892439553|2022-05-24T17:40:23.000Z|22831059|SenLummis|Wyoming and Washington D.C.|1529155362892439553|||15|106|35|2|0
1529129568883310593|2022-05-24T15:57:53.000Z|22831059|SenLummis|Wyoming and Washington D.C.|1529129568883310593|||9|99|8|0|0
1529180431114854401|2022-05-24T19:20:00.000Z|234374703|Sen_JoeManchin|West Virginia, USA|1529180431114854401|||16|92|848|30|0
1529156380506173442|2022-05-24T17:44:26.000Z|234374703|Sen_JoeManchin|West Virginia, USA|1529156353834483712|1529156364316073985|replied_to|6|33|60|1|
1529156364316073985|2022-05-24T17:44:22.000Z|234374703|Sen_JoeManchin|West Virginia, USA|1529156353834483712|1529156353834483712|replied_to|5|47|46|1|
1529156353834483712|2022-05-24T17:44:19.000Z|234374703|Sen_JoeManchin|West Virginia, USA|1529156353834483712|||7|68|134|7|0
1529463439428575232|2022-05-25T14:04:34.000Z|21406834|SenMarkey|Massachusetts|1529463439428575232|||8|85|9|2|0
1529225535770873857|2022-05-24T22:19:14.000Z|21406834|SenMarkey|Massachusetts|1529225535770873857|||330|1926|105|26|0
1529218363980779520|2022-05-24T21:50:44.000Z|21406834|SenMarkey|Massachusetts|1529218363980779520|||52|273|36|5|0
1529193111066357760|2022-05-24T20:10:23.000Z|21406834|SenMarkey|Massachusetts|1529193111066357760|||26|61|8|2|0
1529105633332678658|2022-05-24T14:22:47.000Z|21406834|SenMarkey|Massachusetts|1529105633332678658|||21|70|8|3|0
1529627575215169536|2022-05-26T00:56:47.000Z|18695134|SenatorMenendez|New Jersey, USA|1529627542537240578|1529627571830374400|replied_to|4|27|6|0|
1529627571830374400|2022-05-26T00:56:46.000Z|18695134|SenatorMenendez|New Jersey, USA|1529627542537240578|1529627570555215874|replied_to|1|25|3|0|
1529627570555215874|2022-05-26T00:56:46.000Z|18695134|SenatorMenendez|New Jersey, USA|1529627542537240578|1529627564280627201|replied_to|1|20|2|0|
1529627564280627201|2022-05-26T00:56:45.000Z|18695134|SenatorMenendez|New Jersey, USA|1529627542537240578|1529627562560847873|replied_to|1|22|3|0|
1529627562560847873|2022-05-26T00:56:44.000Z|18695134|SenatorMenendez|New Jersey, USA|1529627542537240578|1529627560933564417|replied_to|1|17|3|0|
1529562875068616704|2022-05-25T20:39:41.000Z|29201047|SenJeffMerkley|Oregon|1529562871817981954|1529562873659281408|replied_to|15|61|2|1|
1529562873659281408|2022-05-25T20:39:41.000Z|29201047|SenJeffMerkley|Oregon|1529562871817981954|1529562871817981954|replied_to|12|77|1|1|
1529562871817981954|2022-05-25T20:39:41.000Z|29201047|SenJeffMerkley|Oregon|1529562871817981954|||42|149|8|0|0
1529553759902257152|2022-05-25T20:03:28.000Z|29201047|SenJeffMerkley|Oregon|1529553757398261763|1529553758929166343|replied_to|19|59|5|1|
1529553758929166343|2022-05-25T20:03:28.000Z|29201047|SenJeffMerkley|Oregon|1529553757398261763|1529553757398261763|replied_to|15|60|6|0|
1529231463236902912|2022-05-24T22:42:47.000Z|18632666|JerryMoran|Kansas|1529231463236902912|||20|176|893|75|0
1529559996580741120|2022-05-25T20:28:15.000Z|18061669|lisamurkowski|Alaska & Washington, D.C.|1529559996580741120|||13|103|62|2|0
1529274145514655744|2022-05-25T01:32:23.000Z|18061669|lisamurkowski|Alaska & Washington, D.C.|1529274143962714112|1529274143962714112|replied_to|33|404|755|58|
1529274143962714112|2022-05-25T01:32:23.000Z|18061669|lisamurkowski|Alaska & Washington, D.C.|1529274143962714112|||53|367|1364|117|0
1529200360019181574|2022-05-24T20:39:11.000Z|18061669|lisamurkowski|Alaska & Washington, D.C.|1529200356399497223|1529200356399497223|replied_to|4|8|8|1|
1529200356399497223|2022-05-24T20:39:10.000Z|18061669|lisamurkowski|Alaska & Washington, D.C.|1529200356399497223|||4|14|20|1|0
1529678114808373249|2022-05-26T04:17:37.000Z|150078976|ChrisMurphyCT||1529678114808373249|1529661214535581696|quoted|216|1754|209|10|0
1529651013724127232|2022-05-26T02:29:55.000Z|150078976|ChrisMurphyCT||1529651013724127232|||1349|9056|888|198|0
1529561699103264769|2022-05-25T20:35:01.000Z|150078976|ChrisMurphyCT||1529561699103264769|1529536958409723904|quoted|892|5368|549|96|0
1529305278604361728|2022-05-25T03:36:06.000Z|150078976|ChrisMurphyCT||1529305278604361728|1529290325923188737|quoted|2025|7066|494|96|0
1529302094485803012|2022-05-25T03:23:27.000Z|150078976|ChrisMurphyCT||1529302094485803012|1529291389711818753|quoted|2265|9750|371|75|0
1529583786887114753|2022-05-25T22:02:47.000Z|293131808|PattyMurray|WA & DC|1529582262882287618|1529583400797065220|replied_to|26|193|30|1|
1529583400797065220|2022-05-25T22:01:15.000Z|293131808|PattyMurray|WA & DC|1529582262882287618|1529583260359172098|replied_to|38|196|24|1|
1529583260359172098|2022-05-25T22:00:42.000Z|293131808|PattyMurray|WA & DC|1529582262882287618|1529583127336828941|replied_to|81|401|47|4|
1529583127336828941|2022-05-25T22:00:10.000Z|293131808|PattyMurray|WA & DC|1529582262882287618|1529583075809759232|replied_to|121|708|48|13|
1529583075809759232|2022-05-25T21:59:58.000Z|293131808|PattyMurray|WA & DC|1529582262882287618|1529582570932998145|replied_to|43|175|16|2|
1529528498515234818|2022-05-25T18:23:05.000Z|521747968|ossoff|Georgia, USA (he/him)|1529528498515234818|1529476279711453185|retweeted|287|0|0|0|0
1529512313446858754|2022-05-25T17:18:47.000Z|521747968|ossoff|Georgia, USA (he/him)|1529512313446858754|1529478543318691845|retweeted|105|0|0|0|0
1529626866994364421|2022-05-26T00:53:58.000Z|1351236267707654145|SenAlexPadilla|California|1529626866994364421|||12|51|5|0|0
1529607670830977027|2022-05-25T23:37:42.000Z|1351236267707654145|SenAlexPadilla|California|1529607670830977027|||7|35|5|0|0
1529559950506311681|2022-05-25T20:28:04.000Z|1351236267707654145|SenAlexPadilla|California|1529559950506311681|||8|72|5|0|0
1529550615428341761|2022-05-25T19:50:59.000Z|1351236267707654145|SenAlexPadilla|California|1529550615428341761|1527342263172419588|quoted|10|36|7|0|0
1529511367790706688|2022-05-25T17:15:01.000Z|1351236267707654145|SenAlexPadilla|California|1529511367790706688|1529507041705873408|retweeted|140|0|0|0|0
1529252635815120896|2022-05-25T00:06:55.000Z|216881337|RandPaul|Bowling Green, KY|1529252635815120896|||1136|19597|14701|1219|0
1529162421390163970|2022-05-24T18:08:26.000Z|216881337|RandPaul|Bowling Green, KY|1529162421390163970|||487|2384|464|23|0
1529159187648892930|2022-05-24T17:55:35.000Z|216881337|RandPaul|Bowling Green, KY|1529159187648892930|1529126340594651141|retweeted|103|0|0|0|0
1529120536726491144|2022-05-24T15:22:00.000Z|216881337|RandPaul|Bowling Green, KY|1529120536726491144|||14146|19886|4154|2474|0
1529114981979107328|2022-05-24T14:59:55.000Z|216881337|RandPaul|Bowling Green, KY|1529114981031104513|1529114981031104513|replied_to|209|987|104|13|
1529648945525407749|2022-05-26T02:21:42.000Z|236511574|SenGaryPeters||1529648945525407749|1529567016734150657|quoted|9|37|10|1|0
1529508235476074497|2022-05-25T17:02:34.000Z|236511574|SenGaryPeters||1529508235476074497|||17|60|29|3|0
1529219035770257408|2022-05-24T21:53:24.000Z|236511574|SenGaryPeters||1529219035770257408|||34|231|42|7|0
1529187551956897794|2022-05-24T19:48:17.000Z|236511574|SenGaryPeters||1529187551956897794|||10|53|2|0|0
1529123456553521152|2022-05-24T15:33:36.000Z|236511574|SenGaryPeters||1529123456553521152|1529112043927764993|quoted|6|29|2|0|0
1529589206493929473|2022-05-25T22:24:19.000Z|18915145|senrobportman|Ohio|1529589205277593600|1529589205277593600|replied_to|1|9|80|2|
1529589205277593600|2022-05-25T22:24:19.000Z|18915145|senrobportman|Ohio|1529589205277593600|||5|25|233|7|0
1529582307719405568|2022-05-25T21:56:55.000Z|18915145|senrobportman|Ohio|1529582305085468672|1529582306473787392|replied_to|3|10|16|1|
1529582306473787392|2022-05-25T21:56:54.000Z|18915145|senrobportman|Ohio|1529582305085468672|1529582305085468672|replied_to|2|5|5|2|
1529582305085468672|2022-05-25T21:56:54.000Z|18915145|senrobportman|Ohio|1529582305085468672|||3|13|58|2|0
1529499261221720067|2022-05-25T16:26:55.000Z|486694111|SenJackReed|Providence, Rhode Island|1529499261221720067|1529470617140994048|quoted|27|51|4|2|0
1529222985260756993|2022-05-24T22:09:05.000Z|486694111|SenJackReed|Providence, Rhode Island|1529222985260756993|||15|44|18|2|0
1529118528032460800|2022-05-24T15:14:01.000Z|486694111|SenJackReed|Providence, Rhode Island|1529118528032460800|||4|10|1|0|0
1529207513480155137|2022-05-24T21:07:37.000Z|1096059529|SenatorRisch|Boise|1529207513480155137|1529100138458791937|retweeted|13|0|0|0|0
1529189686341672960|2022-05-24T19:56:46.000Z|1096059529|SenatorRisch|Boise|1529189686341672960|1529053092003647489|retweeted|1|0|0|0|0
1529178337993687041|2022-05-24T19:11:41.000Z|1096059529|SenatorRisch|Boise|1529178337993687041|1528888509112627200|quoted|13|28|61|8|0
1529125773470318592|2022-05-24T15:42:48.000Z|1096059529|SenatorRisch|Boise|1529125771469590530|1529125771469590530|replied_to|7|18|31|1|
1529125771469590530|2022-05-24T15:42:48.000Z|1096059529|SenatorRisch|Boise|1529125771469590530|1529088997317812224|quoted|39|94|110|6|0
1529495741340782594|2022-05-25T16:12:56.000Z|1078693601356509184|SenatorRomney|Salt Lake City, UT|1529495741340782594|||15|160|188|9|0
1529171379609866247|2022-05-24T18:44:02.000Z|1078693601356509184|SenatorRomney|Salt Lake City, UT|1529171379609866247|||42|314|102|2|0
1529602870030618626|2022-05-25T23:18:37.000Z|818554054309715969|SenJackyRosen|Nevada|1529602870030618626|||2|24|3|0|0
1529504330499477506|2022-05-25T16:47:03.000Z|818554054309715969|SenJackyRosen|Nevada|1529504330499477506|||7|15|6|1|0
1529504050429018112|2022-05-25T16:45:57.000Z|818554054309715969|SenJackyRosen|Nevada|1529504050429018112|||34|189|50|6|0
1529266646317248512|2022-05-25T01:02:35.000Z|818554054309715969|SenJackyRosen|Nevada|1529266646317248512|||49|268|85|7|0
1529214591917789184|2022-05-24T21:35:44.000Z|818554054309715969|SenJackyRosen|Nevada|1529214591917789184|||20|69|20|1|0
1529678861906104320|2022-05-26T04:20:35.000Z|15745368|marcorubio|United States|1529678861906104320|||320|1075|1215|166|0
1529671909511680000|2022-05-26T03:52:57.000Z|15745368|marcorubio|United States|1529671909511680000|||520|1992|1074|130|0
1529662469710483457|2022-05-26T03:15:27.000Z|15745368|marcorubio|United States|1529662469710483457|||787|3189|9825|1508|0
1529579638799876100|2022-05-25T21:46:18.000Z|15745368|marcorubio|United States|1529579638799876100|1529553806194794496|quoted|366|986|1354|75|0
1529430413655134208|2022-05-25T11:53:20.000Z|15745368|marcorubio|United States|1529430413655134208|||160|816|2623|210|0
